origin_code,sum
8a195da4b84ffff,0
8a195da4b857fff,0
8a195da4b85ffff,0
8a195da4b867fff,0
8a195da4b86ffff,0
8a195da4b877fff,201
8a195da4b887fff,212
8a195da4b88ffff,546
8a195da4b897fff,361
8a195da4b89ffff,0
8a195da4b8a7fff,225
8a195da4b8affff,445
8a195da4b8b7fff,180
8a195da4b8c7fff,0
8a195da4b8cffff,0
8a195da4b8d7fff,0
8a195da4b8dffff,0
8a195da4b8e7fff,0
8a195da4b8effff,0
8a195da4b8f7fff,200
8a195da4b907fff,2391
8a195da4b90ffff,1401
8a195da4b917fff,159
8a195da4b91ffff,628
8a195da4b927fff,431
8a195da4b92ffff,474
8a195da4b937fff,973
8a195da4b947fff,882
8a195da4b94ffff,10
8a195da4b957fff,1153
8a195da4b95ffff,173
8a195da4b967fff,949
8a195da4b96ffff,70
8a195da4b977fff,2651
8a195da4b987fff,1357
8a195da4b98ffff,232
8a195da4b997fff,864
8a195da4b99ffff,375
8a195da4b9a7fff,1227
8a195da4b9affff,525
8a195da4b9b7fff,1951
8a195da4ba07fff,4
8a195da4ba0ffff,0
8a195da4ba17fff,3
8a195da4ba1ffff,0
8a195da4ba27fff,0
8a195da4ba2ffff,1
8a195da4ba37fff,0
8a195da4ba47fff,0
8a195da4ba4ffff,165
8a195da4ba57fff,0
8a195da4ba5ffff,119
8a195da4ba67fff,0
8a195da4ba6ffff,5
8a195da4ba77fff,0
8a195da4ba87fff,0
8a195da4ba8ffff,0
8a195da4ba97fff,0
8a195da4ba9ffff,0
8a195da4baa7fff,0
8a195da4baaffff,3
8a195da4bab7fff,0
8a195da4bac7fff,0
8a195da4bacffff,0
8a195da4bad7fff,0
8a195da4badffff,0
8a195da4bae7fff,0
8a195da4baeffff,10
8a195da4baf7fff,0
8a195da4bb07fff,22
8a195da4bb0ffff,0
8a195da4bb17fff,0
8a195da4bb1ffff,0
8a195da4bb27fff,2
8a195da4bb2ffff,0
8a195da4bb37fff,0
8a195da4bb47fff,27
8a195da4bb4ffff,77
8a195da4bb57fff,43
8a195da4bb5ffff,0
8a195da4bb67fff,0
8a195da4bb6ffff,0
8a195da4bb77fff,0
8a195da4bb87fff,0
8a195da4bb8ffff,0
8a195da4bb97fff,0
8a195da4bb9ffff,0
8a195da4bba7fff,0
8a195da4bbaffff,0
8a195da4bbb7fff,2
8a195da4bc07fff,645
8a195da4bc0ffff,343
8a195da4bc17fff,663
8a195da4bc1ffff,1490
8a195da4bc27fff,24
8a195da4bc2ffff,111
8a195da4bc37fff,17
8a195da4bc47fff,233
8a195da4bc4ffff,162
8a195da4bc57fff,1302
8a195da4bc5ffff,1910
8a195da4bc67fff,690
8a195da4bc6ffff,1281
8a195da4bc77fff,679
8a195da4bc87fff,132
8a195da4bc8ffff,453
8a195da4bc97fff,282
8a195da4bc9ffff,315
8a195da4bca7fff,156
8a195da4bcaffff,2196
8a195da4bcb7fff,930
8a195da4bcc7fff,982
8a195da4bccffff,435
8a195da4bcd7fff,523
8a195da4bcdffff,766
8a195da4bce7fff,579
8a195da4bceffff,462
8a195da4bcf7fff,1322
8a195da4bd07fff,1055
8a195da4bd0ffff,127
8a195da4bd17fff,456
8a195da4bd1ffff,19
8a195da4bd27fff,403
8a195da4bd2ffff,258
8a195da4bd37fff,284
8a195da4bd47fff,132
8a195da4bd4ffff,779
8a195da4bd57fff,90
8a195da4bd5ffff,645
8a195da4bd67fff,381
8a195da4bd6ffff,536
8a195da4bd77fff,215
8a195da4bd87fff,26
8a195da4bd8ffff,323
8a195da4bd97fff,430
8a195da4bd9ffff,1542
8a195da4bda7fff,19
8a195da4bdaffff,82
8a195da4bdb7fff,64
8a195da4c007fff,512
8a195da4c00ffff,826
8a195da4c017fff,1910
8a195da4c01ffff,812
8a195da4c027fff,180
8a195da4c02ffff,533
8a195da4c037fff,836
8a195da4c047fff,870
8a195da4c04ffff,293
8a195da4c057fff,457
8a195da4c05ffff,341
8a195da4c067fff,1721
8a195da4c06ffff,330
8a195da4c077fff,221
8a195da4c087fff,350
8a195da4c08ffff,1202
8a195da4c097fff,159
8a195da4c09ffff,497
8a195da4c0a7fff,1361
8a195da4c0affff,521
8a195da4c0b7fff,617
8a195da4c0c7fff,208
8a195da4c0cffff,238
8a195da4c0d7fff,262
8a195da4c0dffff,50
8a195da4c0e7fff,36
8a195da4c0effff,372
8a195da4c0f7fff,3
8a195da4c107fff,272
8a195da4c10ffff,1043
8a195da4c117fff,480
8a195da4c11ffff,470
8a195da4c127fff,323
8a195da4c12ffff,730
8a195da4c137fff,423
8a195da4c147fff,752
8a195da4c14ffff,1743
8a195da4c157fff,0
8a195da4c15ffff,56
8a195da4c167fff,1374
8a195da4c16ffff,525
8a195da4c177fff,255
8a195da4c187fff,507
8a195da4c18ffff,248
8a195da4c197fff,1200
8a195da4c19ffff,182
8a195da4c1a7fff,48
8a195da4c1affff,517
8a195da4c1b7fff,123
8a195da4c207fff,973
8a195da4c20ffff,281
8a195da4c217fff,617
8a195da4c21ffff,81
8a195da4c227fff,207
8a195da4c22ffff,0
8a195da4c237fff,1311
8a195da4c247fff,242
8a195da4c24ffff,15
8a195da4c257fff,227
8a195da4c25ffff,97
8a195da4c267fff,580
8a195da4c26ffff,966
8a195da4c277fff,888
8a195da4c287fff,165
8a195da4c28ffff,23
8a195da4c297fff,325
8a195da4c29ffff,667
8a195da4c2a7fff,254
8a195da4c2affff,606
8a195da4c2b7fff,687
8a195da4c2c7fff,0
8a195da4c2cffff,0
8a195da4c2d7fff,0
8a195da4c2dffff,0
8a195da4c2e7fff,4
8a195da4c2effff,0
8a195da4c2f7fff,18
8a195da4c307fff,22
8a195da4c30ffff,523
8a195da4c317fff,2
8a195da4c31ffff,128
8a195da4c327fff,154
8a195da4c32ffff,292
8a195da4c337fff,1160
8a195da4c347fff,951
8a195da4c34ffff,551
8a195da4c357fff,398
8a195da4c35ffff,818
8a195da4c367fff,978
8a195da4c36ffff,129
8a195da4c377fff,52
8a195da4c387fff,15
8a195da4c38ffff,445
8a195da4c397fff,347
8a195da4c39ffff,46
8a195da4c3a7fff,0
8a195da4c3affff,493
8a195da4c3b7fff,318
8a195da4c407fff,241
8a195da4c40ffff,133
8a195da4c417fff,701
8a195da4c41ffff,1579
8a195da4c427fff,203
8a195da4c42ffff,250
8a195da4c437fff,733
8a195da4c447fff,3
8a195da4c44ffff,220
8a195da4c457fff,689
8a195da4c45ffff,473
8a195da4c467fff,105
8a195da4c46ffff,365
8a195da4c477fff,387
8a195da4c487fff,400
8a195da4c48ffff,80
8a195da4c497fff,47
8a195da4c49ffff,430
8a195da4c4a7fff,254
8a195da4c4affff,608
8a195da4c4b7fff,335
8a195da4c4c7fff,221
8a195da4c4cffff,592
8a195da4c4d7fff,2
8a195da4c4dffff,362
8a195da4c4e7fff,266
8a195da4c4effff,5
8a195da4c4f7fff,321
8a195da4c507fff,0
8a195da4c50ffff,191
8a195da4c517fff,806
8a195da4c51ffff,1104
8a195da4c527fff,148
8a195da4c52ffff,643
8a195da4c537fff,409
8a195da4c547fff,194
8a195da4c54ffff,177
8a195da4c557fff,331
8a195da4c55ffff,214
8a195da4c567fff,186
8a195da4c56ffff,244
8a195da4c577fff,452
8a195da4c587fff,473
8a195da4c58ffff,289
8a195da4c597fff,1368
8a195da4c59ffff,422
8a195da4c5a7fff,0
8a195da4c5affff,377
8a195da4c5b7fff,354
8a195da4c607fff,185
8a195da4c60ffff,0
8a195da4c617fff,180
8a195da4c61ffff,29
8a195da4c627fff,1255
8a195da4c62ffff,150
8a195da4c637fff,294
8a195da4c647fff,0
8a195da4c64ffff,0
8a195da4c657fff,0
8a195da4c65ffff,0
8a195da4c667fff,91
8a195da4c66ffff,633
8a195da4c677fff,0
8a195da4c687fff,70
8a195da4c68ffff,0
8a195da4c697fff,88
8a195da4c69ffff,0
8a195da4c6a7fff,15
8a195da4c6affff,0
8a195da4c6b7fff,38
8a195da4c6c7fff,0
8a195da4c6cffff,304
8a195da4c6d7fff,0
8a195da4c6dffff,745
8a195da4c6e7fff,0
8a195da4c6effff,0
8a195da4c6f7fff,0
8a195da4c707fff,50
8a195da4c70ffff,31
8a195da4c717fff,769
8a195da4c71ffff,0
8a195da4c727fff,206
8a195da4c72ffff,0
8a195da4c737fff,201
8a195da4c747fff,775
8a195da4c74ffff,1
8a195da4c757fff,530
8a195da4c75ffff,885
8a195da4c767fff,454
8a195da4c76ffff,619
8a195da4c777fff,464
8a195da4c787fff,125
8a195da4c78ffff,128
8a195da4c797fff,1171
8a195da4c79ffff,218
8a195da4c7a7fff,705
8a195da4c7affff,363
8a195da4c7b7fff,296
8a195da4c807fff,0
8a195da4c80ffff,413
8a195da4c817fff,3
8a195da4c81ffff,70
8a195da4c827fff,90
8a195da4c82ffff,129
8a195da4c837fff,2
8a195da4c847fff,96
8a195da4c84ffff,128
8a195da4c857fff,206
8a195da4c85ffff,113
8a195da4c867fff,2
8a195da4c86ffff,0
8a195da4c877fff,708
8a195da4c887fff,375
8a195da4c88ffff,103
8a195da4c897fff,90
8a195da4c89ffff,106
8a195da4c8a7fff,0
8a195da4c8affff,0
8a195da4c8b7fff,14
8a195da4c8c7fff,560
8a195da4c8cffff,114
8a195da4c8d7fff,237
8a195da4c8dffff,728
8a195da4c8e7fff,427
8a195da4c8effff,247
8a195da4c8f7fff,0
8a195da4c907fff,120
8a195da4c90ffff,93
8a195da4c917fff,78
8a195da4c91ffff,164
8a195da4c927fff,430
8a195da4c92ffff,366
8a195da4c937fff,211
8a195da4c947fff,11
8a195da4c94ffff,156
8a195da4c957fff,383
8a195da4c95ffff,200
8a195da4c967fff,0
8a195da4c96ffff,312
8a195da4c977fff,89
8a195da4c987fff,215
8a195da4c98ffff,0
8a195da4c997fff,0
8a195da4c99ffff,0
8a195da4c9a7fff,182
8a195da4c9affff,165
8a195da4c9b7fff,4
8a195da4ca07fff,521
8a195da4ca0ffff,965
8a195da4ca17fff,291
8a195da4ca1ffff,716
8a195da4ca27fff,153
8a195da4ca2ffff,491
8a195da4ca37fff,1419
8a195da4ca47fff,687
8a195da4ca4ffff,0
8a195da4ca57fff,296
8a195da4ca5ffff,458
8a195da4ca67fff,224
8a195da4ca6ffff,940
8a195da4ca77fff,759
8a195da4ca87fff,138
8a195da4ca8ffff,359
8a195da4ca97fff,342
8a195da4ca9ffff,0
8a195da4caa7fff,623
8a195da4caaffff,867
8a195da4cab7fff,384
8a195da4cac7fff,593
8a195da4cacffff,265
8a195da4cad7fff,68
8a195da4cadffff,371
8a195da4cae7fff,141
8a195da4caeffff,1857
8a195da4caf7fff,248
8a195da4cb07fff,197
8a195da4cb0ffff,542
8a195da4cb17fff,6
8a195da4cb1ffff,547
8a195da4cb27fff,29
8a195da4cb2ffff,204
8a195da4cb37fff,126
8a195da4cb47fff,380
8a195da4cb4ffff,265
8a195da4cb57fff,1013
8a195da4cb5ffff,131
8a195da4cb67fff,147
8a195da4cb6ffff,18
8a195da4cb77fff,129
8a195da4cb87fff,357
8a195da4cb8ffff,529
8a195da4cb97fff,69
8a195da4cb9ffff,311
8a195da4cba7fff,216
8a195da4cbaffff,0
8a195da4cbb7fff,127
8a195da4cc07fff,19
8a195da4cc0ffff,607
8a195da4cc17fff,202
8a195da4cc1ffff,529
8a195da4cc27fff,366
8a195da4cc2ffff,46
8a195da4cc37fff,118
8a195da4cc47fff,296
8a195da4cc4ffff,381
8a195da4cc57fff,1519
8a195da4cc5ffff,32
8a195da4cc67fff,442
8a195da4cc6ffff,223
8a195da4cc77fff,1129
8a195da4cc87fff,333
8a195da4cc8ffff,748
8a195da4cc97fff,759
8a195da4cc9ffff,615
8a195da4cca7fff,1770
8a195da4ccaffff,572
8a195da4ccb7fff,463
8a195da4ccc7fff,211
8a195da4cccffff,64
8a195da4ccd7fff,101
8a195da4ccdffff,24
8a195da4cce7fff,305
8a195da4cceffff,82
8a195da4ccf7fff,56
8a195da4cd07fff,0
8a195da4cd0ffff,37
8a195da4cd17fff,0
8a195da4cd1ffff,260
8a195da4cd27fff,0
8a195da4cd2ffff,0
8a195da4cd37fff,0
8a195da4cd47fff,1561
8a195da4cd4ffff,1088
8a195da4cd57fff,58
8a195da4cd5ffff,130
8a195da4cd67fff,0
8a195da4cd6ffff,367
8a195da4cd77fff,1
8a195da4cd87fff,214
8a195da4cd8ffff,320
8a195da4cd97fff,361
8a195da4cd9ffff,238
8a195da4cda7fff,0
8a195da4cdaffff,603
8a195da4cdb7fff,0
8a195da4d007fff,367
8a195da4d00ffff,36
8a195da4d017fff,744
8a195da4d01ffff,191
8a195da4d027fff,606
8a195da4d02ffff,353
8a195da4d037fff,391
8a195da4d047fff,521
8a195da4d04ffff,338
8a195da4d057fff,375
8a195da4d05ffff,574
8a195da4d067fff,2624
8a195da4d06ffff,152
8a195da4d077fff,1003
8a195da4d087fff,0
8a195da4d08ffff,259
8a195da4d097fff,93
8a195da4d09ffff,250
8a195da4d0a7fff,111
8a195da4d0affff,508
8a195da4d0b7fff,11
8a195da4d0c7fff,263
8a195da4d0cffff,109
8a195da4d0d7fff,38
8a195da4d0dffff,88
8a195da4d0e7fff,264
8a195da4d0effff,772
8a195da4d0f7fff,11
8a195da4d107fff,98
8a195da4d10ffff,156
8a195da4d117fff,278
8a195da4d11ffff,912
8a195da4d127fff,388
8a195da4d12ffff,70
8a195da4d137fff,138
8a195da4d147fff,1880
8a195da4d14ffff,507
8a195da4d157fff,417
8a195da4d15ffff,1204
8a195da4d167fff,307
8a195da4d16ffff,819
8a195da4d177fff,32
8a195da4d187fff,272
8a195da4d18ffff,1491
8a195da4d197fff,799
8a195da4d19ffff,867
8a195da4d1a7fff,155
8a195da4d1affff,276
8a195da4d1b7fff,1774
8a195da4d207fff,0
8a195da4d20ffff,187
8a195da4d217fff,3
8a195da4d21ffff,0
8a195da4d227fff,0
8a195da4d22ffff,219
8a195da4d237fff,0
8a195da4d247fff,141
8a195da4d24ffff,296
8a195da4d257fff,250
8a195da4d25ffff,535
8a195da4d267fff,178
8a195da4d26ffff,4
8a195da4d277fff,172
8a195da4d287fff,535
8a195da4d28ffff,423
8a195da4d297fff,326
8a195da4d29ffff,307
8a195da4d2a7fff,456
8a195da4d2affff,0
8a195da4d2b7fff,608
8a195da4d2c7fff,117
8a195da4d2cffff,288
8a195da4d2d7fff,934
8a195da4d2dffff,182
8a195da4d2e7fff,10
8a195da4d2effff,106
8a195da4d2f7fff,91
8a195da4d307fff,154
8a195da4d30ffff,72
8a195da4d317fff,539
8a195da4d31ffff,369
8a195da4d327fff,238
8a195da4d32ffff,334
8a195da4d337fff,1543
8a195da4d347fff,157
8a195da4d34ffff,472
8a195da4d357fff,232
8a195da4d35ffff,294
8a195da4d367fff,379
8a195da4d36ffff,1853
8a195da4d377fff,526
8a195da4d387fff,19
8a195da4d38ffff,0
8a195da4d397fff,69
8a195da4d39ffff,79
8a195da4d3a7fff,204
8a195da4d3affff,509
8a195da4d3b7fff,584
8a195da4d407fff,223
8a195da4d40ffff,1215
8a195da4d417fff,895
8a195da4d41ffff,305
8a195da4d427fff,535
8a195da4d42ffff,719
8a195da4d437fff,116
8a195da4d447fff,368
8a195da4d44ffff,1351
8a195da4d457fff,1130
8a195da4d45ffff,716
8a195da4d467fff,459
8a195da4d46ffff,432
8a195da4d477fff,1026
8a195da4d487fff,0
8a195da4d48ffff,0
8a195da4d497fff,0
8a195da4d49ffff,0
8a195da4d4a7fff,0
8a195da4d4affff,297
8a195da4d4b7fff,0
8a195da4d4c7fff,638
8a195da4d4cffff,806
8a195da4d4d7fff,0
8a195da4d4dffff,135
8a195da4d4e7fff,1245
8a195da4d4effff,823
8a195da4d4f7fff,251
8a195da4d507fff,374
8a195da4d50ffff,0
8a195da4d517fff,24
8a195da4d51ffff,8
8a195da4d527fff,225
8a195da4d52ffff,143
8a195da4d537fff,654
8a195da4d547fff,129
8a195da4d54ffff,0
8a195da4d557fff,35
8a195da4d55ffff,949
8a195da4d567fff,330
8a195da4d56ffff,2
8a195da4d577fff,2150
8a195da4d587fff,21
8a195da4d58ffff,316
8a195da4d597fff,0
8a195da4d59ffff,0
8a195da4d5a7fff,0
8a195da4d5affff,6
8a195da4d5b7fff,58
8a195da4d607fff,151
8a195da4d60ffff,873
8a195da4d617fff,148
8a195da4d61ffff,544
8a195da4d627fff,218
8a195da4d62ffff,416
8a195da4d637fff,223
8a195da4d647fff,478
8a195da4d64ffff,454
8a195da4d657fff,1492
8a195da4d65ffff,279
8a195da4d667fff,103
8a195da4d66ffff,19
8a195da4d677fff,213
8a195da4d687fff,868
8a195da4d68ffff,97
8a195da4d697fff,552
8a195da4d69ffff,494
8a195da4d6a7fff,514
8a195da4d6affff,1089
8a195da4d6b7fff,407
8a195da4d6c7fff,1211
8a195da4d6cffff,1738
8a195da4d6d7fff,145
8a195da4d6dffff,658
8a195da4d6e7fff,144
8a195da4d6effff,1086
8a195da4d6f7fff,744
8a195da4d707fff,289
8a195da4d70ffff,1063
8a195da4d717fff,657
8a195da4d71ffff,99
8a195da4d727fff,16
8a195da4d72ffff,243
8a195da4d737fff,868
8a195da4d747fff,228
8a195da4d74ffff,963
8a195da4d757fff,370
8a195da4d75ffff,3
8a195da4d767fff,0
8a195da4d76ffff,45
8a195da4d777fff,311
8a195da4d787fff,35
8a195da4d78ffff,117
8a195da4d797fff,949
8a195da4d79ffff,260
8a195da4d7a7fff,1202
8a195da4d7affff,0
8a195da4d7b7fff,1598
8a195da4d807fff,90
8a195da4d80ffff,198
8a195da4d817fff,18
8a195da4d81ffff,0
8a195da4d827fff,109
8a195da4d82ffff,180
8a195da4d837fff,24
8a195da4d847fff,800
8a195da4d84ffff,132
8a195da4d857fff,162
8a195da4d85ffff,359
8a195da4d867fff,338
8a195da4d86ffff,1253
8a195da4d877fff,550
8a195da4d887fff,104
8a195da4d88ffff,5
8a195da4d897fff,1
8a195da4d89ffff,349
8a195da4d8a7fff,29
8a195da4d8affff,15
8a195da4d8b7fff,0
8a195da4d8c7fff,179
8a195da4d8cffff,113
8a195da4d8d7fff,35
8a195da4d8dffff,119
8a195da4d8e7fff,13
8a195da4d8effff,64
8a195da4d8f7fff,61
8a195da4d907fff,639
8a195da4d90ffff,1644
8a195da4d917fff,170
8a195da4d91ffff,470
8a195da4d927fff,536
8a195da4d92ffff,700
8a195da4d937fff,299
8a195da4d947fff,67
8a195da4d94ffff,313
8a195da4d957fff,1366
8a195da4d95ffff,194
8a195da4d967fff,127
8a195da4d96ffff,161
8a195da4d977fff,406
8a195da4d987fff,10
8a195da4d98ffff,34
8a195da4d997fff,814
8a195da4d99ffff,26
8a195da4d9a7fff,238
8a195da4d9affff,6
8a195da4d9b7fff,10
8a195da4da07fff,453
8a195da4da0ffff,125
8a195da4da17fff,519
8a195da4da1ffff,46
8a195da4da27fff,1388
8a195da4da2ffff,0
8a195da4da37fff,921
8a195da4da47fff,222
8a195da4da4ffff,195
8a195da4da57fff,700
8a195da4da5ffff,147
8a195da4da67fff,496
8a195da4da6ffff,126
8a195da4da77fff,306
8a195da4da87fff,1019
8a195da4da8ffff,878
8a195da4da97fff,1818
8a195da4da9ffff,1208
8a195da4daa7fff,551
8a195da4daaffff,266
8a195da4dab7fff,908
8a195da4dac7fff,7
8a195da4dacffff,294
8a195da4dad7fff,320
8a195da4dadffff,1019
8a195da4dae7fff,45
8a195da4daeffff,411
8a195da4daf7fff,0
8a195da4db07fff,872
8a195da4db0ffff,171
8a195da4db17fff,44
8a195da4db1ffff,825
8a195da4db27fff,500
8a195da4db2ffff,583
8a195da4db37fff,363
8a195da4db47fff,710
8a195da4db4ffff,32
8a195da4db57fff,408
8a195da4db5ffff,1016
8a195da4db67fff,911
8a195da4db6ffff,366
8a195da4db77fff,763
8a195da4db87fff,847
8a195da4db8ffff,808
8a195da4db97fff,172
8a195da4db9ffff,946
8a195da4dba7fff,393
8a195da4dbaffff,1175
8a195da4dbb7fff,764
8a195da4dc07fff,627
8a195da4dc0ffff,1020
8a195da4dc17fff,1366
8a195da4dc1ffff,654
8a195da4dc27fff,859
8a195da4dc2ffff,235
8a195da4dc37fff,550
8a195da4dc47fff,80
8a195da4dc4ffff,6
8a195da4dc57fff,83
8a195da4dc5ffff,341
8a195da4dc67fff,696
8a195da4dc6ffff,77
8a195da4dc77fff,14
8a195da4dc87fff,596
8a195da4dc8ffff,1404
8a195da4dc97fff,68
8a195da4dc9ffff,771
8a195da4dca7fff,751
8a195da4dcaffff,434
8a195da4dcb7fff,62
8a195da4dcc7fff,614
8a195da4dccffff,301
8a195da4dcd7fff,164
8a195da4dcdffff,185
8a195da4dce7fff,191
8a195da4dceffff,1157
8a195da4dcf7fff,615
8a195da4dd07fff,1614
8a195da4dd0ffff,137
8a195da4dd17fff,2257
8a195da4dd1ffff,723
8a195da4dd27fff,1173
8a195da4dd2ffff,1242
8a195da4dd37fff,77
8a195da4dd47fff,48
8a195da4dd4ffff,0
8a195da4dd57fff,395
8a195da4dd5ffff,33
8a195da4dd67fff,993
8a195da4dd6ffff,4
8a195da4dd77fff,478
8a195da4dd87fff,46
8a195da4dd8ffff,580
8a195da4dd97fff,1359
8a195da4dd9ffff,374
8a195da4dda7fff,130
8a195da4ddaffff,384
8a195da4ddb7fff,367
8a195da4e007fff,44
8a195da4e00ffff,152
8a195da4e017fff,863
8a195da4e01ffff,847
8a195da4e027fff,677
8a195da4e02ffff,1311
8a195da4e037fff,238
8a195da4e047fff,484
8a195da4e04ffff,970
8a195da4e057fff,83
8a195da4e05ffff,638
8a195da4e067fff,632
8a195da4e06ffff,599
8a195da4e077fff,316
8a195da4e087fff,7
8a195da4e08ffff,39
8a195da4e097fff,66
8a195da4e09ffff,185
8a195da4e0a7fff,259
8a195da4e0affff,877
8a195da4e0b7fff,1009
8a195da4e0c7fff,716
8a195da4e0cffff,251
8a195da4e0d7fff,970
8a195da4e0dffff,1271
8a195da4e0e7fff,58
8a195da4e0effff,76
8a195da4e0f7fff,306
8a195da4e107fff,615
8a195da4e10ffff,56
8a195da4e117fff,225
8a195da4e11ffff,306
8a195da4e127fff,173
8a195da4e12ffff,125
8a195da4e137fff,112
8a195da4e147fff,703
8a195da4e14ffff,235
8a195da4e157fff,560
8a195da4e15ffff,432
8a195da4e167fff,289
8a195da4e16ffff,12
8a195da4e177fff,685
8a195da4e187fff,0
8a195da4e18ffff,408
8a195da4e197fff,345
8a195da4e19ffff,490
8a195da4e1a7fff,0
8a195da4e1affff,355
8a195da4e1b7fff,126
8a195da4e207fff,314
8a195da4e20ffff,95
8a195da4e217fff,0
8a195da4e21ffff,146
8a195da4e227fff,847
8a195da4e22ffff,245
8a195da4e237fff,218
8a195da4e247fff,0
8a195da4e24ffff,0
8a195da4e257fff,0
8a195da4e25ffff,1178
8a195da4e267fff,521
8a195da4e26ffff,194
8a195da4e277fff,437
8a195da4e287fff,514
8a195da4e28ffff,679
8a195da4e297fff,764
8a195da4e29ffff,509
8a195da4e2a7fff,1367
8a195da4e2affff,110
8a195da4e2b7fff,69
8a195da4e2c7fff,445
8a195da4e2cffff,933
8a195da4e2d7fff,178
8a195da4e2dffff,538
8a195da4e2e7fff,112
8a195da4e2effff,356
8a195da4e2f7fff,1398
8a195da4e307fff,2645
8a195da4e30ffff,415
8a195da4e317fff,479
8a195da4e31ffff,139
8a195da4e327fff,788
8a195da4e32ffff,118
8a195da4e337fff,268
8a195da4e347fff,190
8a195da4e34ffff,0
8a195da4e357fff,0
8a195da4e35ffff,96
8a195da4e367fff,376
8a195da4e36ffff,0
8a195da4e377fff,0
8a195da4e387fff,240
8a195da4e38ffff,980
8a195da4e397fff,654
8a195da4e39ffff,892
8a195da4e3a7fff,292
8a195da4e3affff,221
8a195da4e3b7fff,762
8a195da4e407fff,964
8a195da4e40ffff,457
8a195da4e417fff,457
8a195da4e41ffff,22
8a195da4e427fff,250
8a195da4e42ffff,58
8a195da4e437fff,39
8a195da4e447fff,826
8a195da4e44ffff,616
8a195da4e457fff,1306
8a195da4e45ffff,233
8a195da4e467fff,677
8a195da4e46ffff,1187
8a195da4e477fff,625
8a195da4e487fff,2166
8a195da4e48ffff,259
8a195da4e497fff,336
8a195da4e49ffff,676
8a195da4e4a7fff,1116
8a195da4e4affff,450
8a195da4e4b7fff,16
8a195da4e4c7fff,4
8a195da4e4cffff,220
8a195da4e4d7fff,53
8a195da4e4dffff,317
8a195da4e4e7fff,863
8a195da4e4effff,249
8a195da4e4f7fff,106
8a195da4e507fff,850
8a195da4e50ffff,246
8a195da4e517fff,605
8a195da4e51ffff,112
8a195da4e527fff,477
8a195da4e52ffff,2031
8a195da4e537fff,28
8a195da4e547fff,639
8a195da4e54ffff,515
8a195da4e557fff,186
8a195da4e55ffff,251
8a195da4e567fff,308
8a195da4e56ffff,291
8a195da4e577fff,561
8a195da4e587fff,20
8a195da4e58ffff,344
8a195da4e597fff,132
8a195da4e59ffff,195
8a195da4e5a7fff,553
8a195da4e5affff,11
8a195da4e5b7fff,9
8a195da4e607fff,277
8a195da4e60ffff,204
8a195da4e617fff,509
8a195da4e61ffff,348
8a195da4e627fff,389
8a195da4e62ffff,213
8a195da4e637fff,838
8a195da4e647fff,373
8a195da4e64ffff,177
8a195da4e657fff,434
8a195da4e65ffff,896
8a195da4e667fff,1014
8a195da4e66ffff,110
8a195da4e677fff,1146
8a195da4e687fff,1265
8a195da4e68ffff,663
8a195da4e697fff,474
8a195da4e69ffff,742
8a195da4e6a7fff,578
8a195da4e6affff,786
8a195da4e6b7fff,300
8a195da4e6c7fff,277
8a195da4e6cffff,319
8a195da4e6d7fff,399
8a195da4e6dffff,921
8a195da4e6e7fff,120
8a195da4e6effff,389
8a195da4e6f7fff,256
8a195da4e707fff,946
8a195da4e70ffff,314
8a195da4e717fff,498
8a195da4e71ffff,841
8a195da4e727fff,149
8a195da4e72ffff,812
8a195da4e737fff,1283
8a195da4e747fff,956
8a195da4e74ffff,315
8a195da4e757fff,886
8a195da4e75ffff,39
8a195da4e767fff,89
8a195da4e76ffff,544
8a195da4e777fff,543
8a195da4e787fff,316
8a195da4e78ffff,283
8a195da4e797fff,295
8a195da4e79ffff,1165
8a195da4e7a7fff,1137
8a195da4e7affff,281
8a195da4e7b7fff,176
8a195da4e807fff,127
8a195da4e80ffff,217
8a195da4e817fff,375
8a195da4e81ffff,64
8a195da4e827fff,66
8a195da4e82ffff,0
8a195da4e837fff,305
8a195da4e847fff,497
8a195da4e84ffff,261
8a195da4e857fff,2
8a195da4e85ffff,33
8a195da4e867fff,915
8a195da4e86ffff,641
8a195da4e877fff,729
8a195da4e887fff,938
8a195da4e88ffff,270
8a195da4e897fff,443
8a195da4e89ffff,284
8a195da4e8a7fff,100
8a195da4e8affff,96
8a195da4e8b7fff,323
8a195da4e8c7fff,61
8a195da4e8cffff,200
8a195da4e8d7fff,72
8a195da4e8dffff,232
8a195da4e8e7fff,136
8a195da4e8effff,564
8a195da4e8f7fff,0
8a195da4e907fff,1208
8a195da4e90ffff,271
8a195da4e917fff,52
8a195da4e91ffff,798
8a195da4e927fff,222
8a195da4e92ffff,730
8a195da4e937fff,318
8a195da4e947fff,611
8a195da4e94ffff,510
8a195da4e957fff,1307
8a195da4e95ffff,700
8a195da4e967fff,136
8a195da4e96ffff,270
8a195da4e977fff,111
8a195da4e987fff,1414
8a195da4e98ffff,110
8a195da4e997fff,0
8a195da4e99ffff,20
8a195da4e9a7fff,100
8a195da4e9affff,106
8a195da4e9b7fff,1439
8a195da4ea07fff,2327
8a195da4ea0ffff,548
8a195da4ea17fff,409
8a195da4ea1ffff,67
8a195da4ea27fff,777
8a195da4ea2ffff,1097
8a195da4ea37fff,367
8a195da4ea47fff,159
8a195da4ea4ffff,15
8a195da4ea57fff,0
8a195da4ea5ffff,0
