destination_code,sum
8a194ac1418ffff,85
8a194ac14197fff,214
8a194ac141a7fff,644
8a194ac141affff,148
8a194ac141b7fff,51
8a194ac14207fff,265
8a194ac1420ffff,683
8a194ac1421ffff,2115
8a194ac14227fff,137
8a194ac1422ffff,190
8a194ac14247fff,427
8a194ac1424ffff,32
8a194ac14257fff,586
8a194ac1425ffff,716
8a194ac14267fff,974
8a194ac1426ffff,322
8a194ac14277fff,1846
8a194ac14287fff,34
8a194ac1428ffff,32
8a194ac1429ffff,1516
8a194ac142a7fff,141
8a194ac142affff,70
8a194ac142b7fff,564
8a194ac142c7fff,1349
8a194ac142cffff,1618
8a194ac142dffff,202
8a194ac142e7fff,1157
8a194ac142effff,142
8a194ac142f7fff,458
8a194ac14307fff,1001
8a194ac1430ffff,633
8a194ac14317fff,56
8a194ac1431ffff,698
8a194ac14327fff,48
8a194ac1432ffff,386
8a194ac14337fff,46
8a194ac14347fff,120
8a194ac1434ffff,205
8a194ac14357fff,1237
8a194ac1435ffff,286
8a194ac14367fff,305
8a194ac1436ffff,999
8a194ac14377fff,2
8a194ac14387fff,285
8a194ac1438ffff,2
8a194ac14397fff,404
8a194ac1439ffff,1351
8a194ac143a7fff,889
8a194ac143affff,1328
8a194ac143b7fff,691
8a194ac14407fff,395
8a194ac14417fff,60
8a194ac1441ffff,350
8a194ac14437fff,336
8a194ac14447fff,349
8a194ac1444ffff,285
8a194ac14457fff,928
8a194ac1445ffff,564
8a194ac14467fff,109
8a194ac14477fff,72
8a194ac14497fff,81
8a194ac144a7fff,285
8a194ac144b7fff,586
8a194ac144c7fff,100
8a194ac144cffff,64
8a194ac144d7fff,248
8a194ac144dffff,368
8a194ac144e7fff,713
8a194ac144effff,2
8a194ac144f7fff,142
8a194ac14517fff,1110
8a194ac1451ffff,319
8a194ac14527fff,400
8a194ac14537fff,42
8a194ac14547fff,181
8a194ac1454ffff,330
8a194ac1455ffff,94
8a194ac14567fff,712
8a194ac1456ffff,259
8a194ac14587fff,1613
8a194ac1458ffff,301
8a194ac14597fff,523
8a194ac1459ffff,1232
8a194ac145a7fff,4175
8a194ac145affff,860
8a194ac145b7fff,1100
8a194ac14607fff,416
8a194ac1460ffff,74
8a194ac14617fff,325
8a194ac1462ffff,379
8a194ac14637fff,248
8a194ac14647fff,161
8a194ac14657fff,401
8a194ac1465ffff,99
8a194ac1466ffff,242
8a194ac1468ffff,566
8a194ac14697fff,17
8a194ac146a7fff,719
8a194ac146b7fff,80
8a194ac146c7fff,229
8a194ac146e7fff,67
8a194ac14717fff,67
8a194ac1471ffff,347
8a194ac14727fff,774
8a194ac1472ffff,530
8a194ac1474ffff,24
8a194ac14757fff,123
8a194ac1476ffff,9
8a194ac14787fff,921
8a194ac1478ffff,1144
8a194ac14797fff,298
8a194ac1479ffff,299
8a194ac147a7fff,373
8a194ac147affff,412
8a194ac147b7fff,959
8a194ac14807fff,368
8a194ac1480ffff,26
8a194ac14817fff,111
8a194ac1481ffff,637
8a194ac14827fff,880
8a194ac1482ffff,230
8a194ac14837fff,128
8a194ac14847fff,559
8a194ac1484ffff,321
8a194ac14857fff,311
8a194ac1485ffff,66
8a194ac14867fff,983
8a194ac1486ffff,378
8a194ac14877fff,237
8a194ac14887fff,167
8a194ac1488ffff,430
8a194ac14897fff,469
8a194ac1489ffff,180
8a194ac148a7fff,1037
8a194ac148affff,405
8a194ac148b7fff,85
8a194ac148c7fff,50
8a194ac148cffff,414
8a194ac148d7fff,504
8a194ac148dffff,985
8a194ac148e7fff,443
8a194ac148effff,754
8a194ac148f7fff,9
8a194ac14907fff,289
8a194ac1490ffff,318
8a194ac14917fff,155
8a194ac1491ffff,995
8a194ac14927fff,932
8a194ac1492ffff,198
8a194ac14937fff,331
8a194ac14947fff,290
8a194ac1494ffff,14
8a194ac14957fff,122
8a194ac1495ffff,314
8a194ac14967fff,1436
8a194ac1496ffff,154
8a194ac14977fff,484
8a194ac14987fff,1218
8a194ac1498ffff,160
8a194ac14997fff,826
8a194ac1499ffff,642
8a194ac149a7fff,210
8a194ac149affff,117
8a194ac149b7fff,733
8a194ac14a07fff,914
8a194ac14a0ffff,689
8a194ac14a17fff,318
8a194ac14a1ffff,287
8a194ac14a27fff,911
8a194ac14a2ffff,413
8a194ac14a37fff,433
8a194ac14a47fff,315
8a194ac14a4ffff,42
8a194ac14a57fff,220
8a194ac14a67fff,1636
8a194ac14a6ffff,916
8a194ac14a77fff,120
8a194ac14a87fff,516
8a194ac14a8ffff,458
8a194ac14a97fff,299
8a194ac14a9ffff,1052
8a194ac14aa7fff,259
8a194ac14aaffff,119
8a194ac14ab7fff,131
8a194ac14ac7fff,803
8a194ac14acffff,522
8a194ac14ad7fff,731
8a194ac14ae7fff,256
8a194ac14aeffff,105
8a194ac14af7fff,330
8a194ac14b07fff,369
8a194ac14b0ffff,700
8a194ac14b17fff,808
8a194ac14b1ffff,931
8a194ac14b27fff,196
8a194ac14b2ffff,1131
8a194ac14b37fff,1668
8a194ac14b47fff,1079
8a194ac14b4ffff,336
8a194ac14b57fff,132
8a194ac14b5ffff,774
8a194ac14b67fff,425
8a194ac14b6ffff,987
8a194ac14b77fff,206
8a194ac14b87fff,315
8a194ac14b8ffff,39
8a194ac14b97fff,87
8a194ac14b9ffff,23
8a194ac14ba7fff,27
8a194ac14baffff,592
8a194ac14bb7fff,1007
8a194ac14c07fff,626
8a194ac14c0ffff,553
8a194ac14c17fff,81
8a194ac14c1ffff,228
8a194ac14c27fff,452
8a194ac14c2ffff,235
8a194ac14c37fff,1232
8a194ac14c47fff,7
8a194ac14c4ffff,83
8a194ac14c57fff,1142
8a194ac14c5ffff,170
8a194ac14c67fff,1390
8a194ac14c77fff,78
8a194ac14c8ffff,110
8a194ac14c97fff,420
8a194ac14c9ffff,812
8a194ac14ca7fff,1059
8a194ac14caffff,137
8a194ac14cb7fff,293
8a194ac14cc7fff,33
8a194ac14ccffff,848
8a194ac14ceffff,346
8a194ac14d17fff,1558
8a194ac14d1ffff,447
8a194ac14d47fff,651
8a194ac14d4ffff,87
8a194ac14d57fff,45
8a194ac14d5ffff,1300
8a194ac14d67fff,931
8a194ac14d6ffff,207
8a194ac14d77fff,20
8a194ac14d87fff,608
8a194ac14d8ffff,168
8a194ac14d97fff,39
8a194ac14d9ffff,157
8a194ac14da7fff,35
8a194ac14daffff,696
8a194ac15017fff,362
8a194ac1501ffff,66
8a194ac15037fff,185
8a194ac15087fff,990
8a194ac1508ffff,199
8a194ac150affff,96
8a194ac15117fff,456
8a194ac1511ffff,428
8a194ac15137fff,637
8a194ac15187fff,1100
8a194ac1518ffff,678
8a194ac15197fff,25
8a194ac151a7fff,314
8a194ac151b7fff,341
8a194ac15347fff,6
8a194ac15407fff,44
8a194ac15417fff,2
8a194ac15427fff,16
8a194ac1542ffff,233
8a194ac15437fff,334
8a194ac15487fff,430
8a194ac15497fff,455
8a194ac1549ffff,146
8a194ac154a7fff,57
8a194ac154b7fff,776
8a194ac1550ffff,639
8a194ac1551ffff,472
8a194ac15537fff,53
8a194ac15547fff,446
8a194ac1554ffff,184
8a194ac15557fff,1124
8a194ac15567fff,140
8a194ac1556ffff,24
8a194ac15577fff,299
8a194ac1558ffff,654
8a194ac1559ffff,34
8a194ac155a7fff,776
8a194ac155affff,138
8a194ac15807fff,188
8a194ac1580ffff,533
8a194ac15837fff,20
8a194ac15867fff,106
8a194ac15887fff,155
8a194ac15897fff,97
8a194ac1589ffff,769
8a194ac158d7fff,255
8a194ac158f7fff,505
8a194ac15927fff,641
8a194ac15947fff,154
8a194ac1594ffff,62
8a194ac1596ffff,604
8a194ac15997fff,151
8a194ac1599ffff,31
8a194ac159affff,76
8a194ac159b7fff,1750
8a194ac15b2ffff,429
8a194ac15c0ffff,17
8a194ac15c2ffff,155
8a194ac15c37fff,120
8a194ac15c47fff,797
8a194ac15c67fff,577
8a194ac15c77fff,2
8a194ac15c87fff,47
8a194ac15c8ffff,32
8a194ac15c97fff,42
8a194ac15c9ffff,12
8a194ac15cb7fff,459
8a194ac15cdffff,118
8a194ac15d07fff,637
8a194ac15d0ffff,165
8a194ac15d1ffff,53
8a194ac15d27fff,2
8a194ac15d2ffff,16
8a194ac15d37fff,18
8a194ac15d47fff,24
8a194ac15d4ffff,304
8a194ac15d57fff,140
8a194ac15d6ffff,666
8a194ac15d77fff,210
8a194ac15d97fff,108
8a194ac15da7fff,463
8a194ac15db7fff,127
8a194ac16827fff,463
8a194ac16907fff,1092
8a194ac1690ffff,589
8a194ac1691ffff,1254
8a194ac16927fff,421
8a194ac16937fff,341
8a194ac16947fff,240
8a194ac16967fff,36
8a194ac1696ffff,919
8a194ac16987fff,158
8a194ac1698ffff,718
8a194ac169a7fff,461
8a194ac169affff,1200
8a194ac169b7fff,314
8a194ac16a07fff,4
8a194ac16a37fff,1127
8a194ac16a4ffff,2
8a194ac16a5ffff,98
8a194ac16b07fff,102
8a194ac16b1ffff,662
8a194ac16b2ffff,138
8a194ac16b4ffff,108
8a194ac16b57fff,246
8a194ac16b5ffff,175
8a194ac16b67fff,315
8a194ac16d07fff,90
8a194ac16d17fff,2
8a194ac16d1ffff,79
8a194ac16d27fff,1462
8a194ac16d2ffff,1223
8a194ac16d37fff,74
8a194ac16d77fff,79
8a194ac16d8ffff,123
8a194ac16d97fff,573
8a194ac16d9ffff,376
8a194ac16daffff,468
8a194ac16db7fff,539
8a194ac2001ffff,8
8a194ac2002ffff,205
8a194ac20077fff,191
8a194ac20087fff,202
8a194ac2008ffff,77
8a194ac20097fff,128
8a194ac200e7fff,38
8a194ac200f7fff,89
8a194ac2015ffff,13
8a194ac2020ffff,175
8a194ac2021ffff,152
8a194ac20247fff,467
8a194ac20257fff,65
8a194ac2025ffff,453
8a194ac20267fff,333
8a194ac2026ffff,238
8a194ac20287fff,517
8a194ac202affff,148
8a194ac202b7fff,161
8a194ac202c7fff,3
8a194ac202e7fff,19
8a194ac202effff,418
8a194ac2030ffff,27
8a194ac20347fff,6
8a194ac20357fff,235
8a194ac20367fff,20
8a194ac2036ffff,32
8a194ac20377fff,553
8a194ac20407fff,471
8a194ac2040ffff,798
8a194ac20417fff,191
8a194ac2041ffff,395
8a194ac20427fff,244
8a194ac2042ffff,110
8a194ac20437fff,41
8a194ac20447fff,126
8a194ac2044ffff,269
8a194ac2045ffff,138
8a194ac2046ffff,493
8a194ac20487fff,352
8a194ac2048ffff,245
8a194ac20497fff,389
8a194ac2049ffff,103
8a194ac204a7fff,28
8a194ac204affff,938
8a194ac204b7fff,7
8a194ac204c7fff,165
8a194ac204cffff,134
8a194ac204d7fff,4
8a194ac204dffff,551
8a194ac204e7fff,209
8a194ac204effff,71
8a194ac204f7fff,35
8a194ac20507fff,254
8a194ac2050ffff,156
8a194ac20517fff,399
8a194ac2051ffff,26
8a194ac20527fff,453
8a194ac2052ffff,368
8a194ac20537fff,434
8a194ac2054ffff,41
8a194ac20557fff,1056
8a194ac20587fff,29
8a194ac2058ffff,25
8a194ac20597fff,176
8a194ac2059ffff,364
8a194ac205a7fff,608
8a194ac205affff,307
8a194ac205b7fff,140
8a194ac2060ffff,138
8a194ac20617fff,245
8a194ac2061ffff,11
8a194ac20627fff,90
8a194ac20637fff,101
8a194ac20647fff,2
8a194ac20657fff,45
8a194ac2065ffff,2
8a194ac20667fff,182
8a194ac20677fff,39
8a194ac20687fff,164
8a194ac2068ffff,406
8a194ac20697fff,231
8a194ac2069ffff,405
8a194ac206affff,453
8a194ac206d7fff,62
8a194ac206effff,472
8a194ac206f7fff,458
8a194ac20717fff,623
8a194ac20727fff,2
8a194ac2074ffff,1
8a194ac20757fff,107
8a194ac2075ffff,375
8a194ac20787fff,138
8a194ac20797fff,119
8a194ac2079ffff,27
8a194ac207a7fff,352
8a194ac207b7fff,136
8a194ac20907fff,7
8a194ac2091ffff,551
8a194ac20987fff,739
8a194ac2098ffff,3
8a194ac209a7fff,652
8a194ac209b7fff,759
8a194ac20a4ffff,19
8a194ac20a57fff,29
8a194ac20a6ffff,1
8a194ac20a97fff,97
8a194ac20ac7fff,46
8a194ac20acffff,58
8a194ac20ad7fff,189
8a194ac20adffff,146
8a194ac20ae7fff,6
8a194ac20b07fff,96
8a194ac20b17fff,87
8a194ac20b1ffff,139
8a194ac20c07fff,149
8a194ac20c17fff,15
8a194ac20c1ffff,1040
8a194ac20c27fff,51
8a194ac20c2ffff,33
8a194ac20c37fff,297
8a194ac20c57fff,234
8a194ac20c87fff,1787
8a194ac20c8ffff,545
8a194ac20c9ffff,653
8a194ac20ca7fff,36
8a194ac20caffff,316
8a194ac20cb7fff,917
8a194ac20cd7fff,214
8a194ac20ce7fff,5
8a194ac20ceffff,13
8a194ac20cf7fff,284
8a194ac20d07fff,179
8a194ac20d17fff,37
8a194ac20d27fff,333
8a194ac20d2ffff,333
8a194ac20d37fff,62
8a194ac20d57fff,194
8a194ac20d5ffff,348
8a194ac20d67fff,5
8a194ac20d87fff,17
8a194ac20d8ffff,231
8a194ac20d97fff,237
8a194ac20d9ffff,642
8a194ac20da7fff,791
8a194ac20daffff,18
8a194ac20db7fff,304
8a194ac2100ffff,527
8a194ac21017fff,422
8a194ac2101ffff,457
8a194ac21027fff,754
8a194ac2102ffff,1285
8a194ac21047fff,845
8a194ac2104ffff,956
8a194ac21057fff,1249
8a194ac2105ffff,472
8a194ac21067fff,205
8a194ac2106ffff,345
8a194ac21077fff,164
8a194ac21087fff,22
8a194ac2108ffff,214
8a194ac21097fff,475
8a194ac2109ffff,660
8a194ac210a7fff,36
8a194ac210affff,308
8a194ac210b7fff,171
8a194ac210c7fff,1354
8a194ac210cffff,604
8a194ac210dffff,805
8a194ac210e7fff,652
8a194ac210effff,638
8a194ac210f7fff,298
8a194ac21107fff,1559
8a194ac2110ffff,1195
8a194ac21117fff,1484
8a194ac21127fff,35
8a194ac2112ffff,620
8a194ac21137fff,4
8a194ac2114ffff,391
8a194ac21167fff,577
8a194ac2116ffff,892
8a194ac21177fff,919
8a194ac2118ffff,1715
8a194ac2119ffff,824
8a194ac211a7fff,77
8a194ac211affff,225
8a194ac21237fff,41
8a194ac2128ffff,524
8a194ac2129ffff,764
8a194ac212a7fff,255
8a194ac212dffff,80
8a194ac21317fff,1670
8a194ac21327fff,1708
8a194ac21337fff,283
8a194ac21387fff,982
8a194ac2138ffff,1623
8a194ac21397fff,260
8a194ac2139ffff,285
8a194ac213affff,933
8a194ac21407fff,744
8a194ac2140ffff,738
8a194ac21437fff,440
8a194ac21447fff,157
8a194ac2144ffff,3
8a194ac21457fff,813
8a194ac2145ffff,721
8a194ac214affff,348
8a194ac214c7fff,36
8a194ac214cffff,167
8a194ac214dffff,158
8a194ac214effff,403
8a194ac214f7fff,90
8a194ac21507fff,547
8a194ac21517fff,601
8a194ac21527fff,169
8a194ac2152ffff,230
8a194ac21587fff,857
8a194ac2158ffff,187
8a194ac2159ffff,129
8a194ac215affff,458
8a194ac215b7fff,130
8a194ac21607fff,981
8a194ac21617fff,137
8a194ac21627fff,137
8a194ac2162ffff,811
8a194ac21637fff,67
8a194ac21647fff,284
8a194ac2164ffff,81
8a194ac2166ffff,354
8a194ac2168ffff,16
8a194ac216a7fff,5
8a194ac216b7fff,2
8a194ac216cffff,4
8a194ac216e7fff,15
8a194ac21707fff,41
8a194ac2170ffff,1014
8a194ac21717fff,569
8a194ac2171ffff,575
8a194ac2172ffff,131
8a194ac21737fff,583
8a194ac21747fff,60
8a194ac21757fff,435
8a194ac2175ffff,1717
8a194ac21767fff,218
8a194ac2176ffff,774
8a194ac21777fff,731
8a194ac21787fff,185
8a194ac2178ffff,93
8a194ac21797fff,205
8a194ac2179ffff,18
8a194ac217affff,303
8a194ac217b7fff,473
8a194ac21807fff,406
8a194ac2180ffff,108
8a194ac2181ffff,273
8a194ac2182ffff,52
8a194ac21847fff,8
8a194ac21857fff,69
8a194ac2185ffff,16
8a194ac21867fff,262
8a194ac21877fff,188
8a194ac2188ffff,1060
8a194ac218c7fff,304
8a194ac218cffff,755
8a194ac218d7fff,174
8a194ac218dffff,350
8a194ac218effff,96
8a194ac218f7fff,54
8a194ac21907fff,12
8a194ac2190ffff,5
8a194ac21947fff,378
8a194ac21967fff,476
8a194ac2196ffff,4
8a194ac21977fff,19
8a194ac21a07fff,208
8a194ac21a0ffff,805
8a194ac21a17fff,404
8a194ac21a37fff,270
8a194ac21a4ffff,200
8a194ac21a67fff,45
8a194ac21a6ffff,803
8a194ac21a77fff,141
8a194ac21a87fff,205
8a194ac21a8ffff,335
8a194ac21a97fff,1708
8a194ac21a9ffff,1380
8a194ac21aa7fff,13
8a194ac21aaffff,215
8a194ac21b07fff,529
8a194ac21b0ffff,2
8a194ac21b17fff,1413
8a194ac21b1ffff,181
8a194ac21b27fff,533
8a194ac21b2ffff,201
8a194ac21b4ffff,676
8a194ac21b57fff,449
8a194ac21b5ffff,70
8a194ac21b67fff,1297
8a194ac21b6ffff,610
8a194ac21b77fff,941
8a194ac21b87fff,848
8a194ac21b8ffff,1853
8a194ac21b97fff,637
8a194ac21ba7fff,1903
8a194ac21bb7fff,969
8a194ac21c47fff,81
8a194ac21c4ffff,160
8a194ac21c57fff,430
8a194ac21c5ffff,479
8a194ac21c67fff,326
8a194ac21c6ffff,1086
8a194ac21c77fff,466
8a194ac21c87fff,213
8a194ac21c8ffff,98
8a194ac21c97fff,205
8a194ac21c9ffff,227
8a194ac21ca7fff,5
8a194ac21caffff,806
8a194ac21cb7fff,437
8a194ac21cc7fff,435
8a194ac21cd7fff,797
8a194ac21ceffff,68
8a194ac21cf7fff,246
8a194ac21d17fff,3
8a194ac21d1ffff,84
8a194ac21d27fff,29
8a194ac21d37fff,2
8a194ac21da7fff,197
8a194ac21daffff,2
8a194ac22007fff,2
8a194ac2200ffff,349
8a194ac2201ffff,911
8a194ac22027fff,316
8a194ac2202ffff,19
8a194ac22037fff,793
8a194ac22047fff,709
8a194ac2204ffff,441
8a194ac22057fff,2
8a194ac22067fff,2
8a194ac2206ffff,3276
8a194ac22077fff,38
8a194ac22087fff,588
8a194ac2208ffff,314
8a194ac22097fff,742
8a194ac2209ffff,806
8a194ac220a7fff,519
8a194ac220affff,272
8a194ac220b7fff,9
8a194ac220c7fff,284
8a194ac220cffff,599
8a194ac220d7fff,403
8a194ac220dffff,57
8a194ac220e7fff,314
8a194ac220effff,106
8a194ac220f7fff,170
8a194ac2210ffff,51
8a194ac22117fff,109
8a194ac2211ffff,332
8a194ac22127fff,411
8a194ac2212ffff,100
8a194ac22137fff,245
8a194ac22147fff,874
8a194ac2214ffff,18
8a194ac22157fff,84
8a194ac22167fff,873
8a194ac22177fff,170
8a194ac2218ffff,391
8a194ac2219ffff,58
8a194ac221a7fff,25
8a194ac221affff,452
8a194ac22207fff,270
8a194ac2220ffff,1095
8a194ac22217fff,34
8a194ac2221ffff,738
8a194ac2222ffff,251
8a194ac22237fff,185
8a194ac22247fff,567
8a194ac2224ffff,417
8a194ac22257fff,159
8a194ac2225ffff,181
8a194ac22267fff,424
8a194ac2226ffff,360
8a194ac22277fff,81
8a194ac22287fff,295
8a194ac2228ffff,817
8a194ac2229ffff,131
8a194ac222a7fff,420
8a194ac222affff,134
8a194ac222b7fff,104
8a194ac222c7fff,67
8a194ac222cffff,782
8a194ac222d7fff,644
8a194ac222e7fff,575
8a194ac22307fff,677
8a194ac2230ffff,148
8a194ac2232ffff,374
8a194ac22337fff,351
8a194ac22347fff,257
8a194ac2234ffff,201
8a194ac22357fff,2
8a194ac22367fff,49
8a194ac2236ffff,528
8a194ac22377fff,64
8a194ac22387fff,262
8a194ac2238ffff,2
8a194ac22397fff,344
8a194ac2239ffff,244
8a194ac223a7fff,80
8a194ac223affff,432
8a194ac223b7fff,442
8a194ac22407fff,238
8a194ac2240ffff,1670
8a194ac22417fff,114
8a194ac2241ffff,975
8a194ac22427fff,273
8a194ac2242ffff,1159
8a194ac22437fff,85
8a194ac22447fff,240
8a194ac2244ffff,699
8a194ac22457fff,172
8a194ac2245ffff,602
8a194ac22467fff,180
8a194ac2246ffff,1427
8a194ac22477fff,1381
8a194ac22487fff,362
8a194ac2248ffff,686
8a194ac2249ffff,734
8a194ac224a7fff,66
8a194ac224affff,60
8a194ac224b7fff,945
8a194ac224c7fff,289
8a194ac224cffff,176
8a194ac224d7fff,1404
8a194ac224dffff,285
8a194ac224e7fff,168
8a194ac224effff,158
8a194ac224f7fff,798
8a194ac22507fff,282
8a194ac2250ffff,58
8a194ac22517fff,375
8a194ac2251ffff,19
8a194ac22527fff,399
8a194ac22537fff,818
8a194ac22547fff,877
8a194ac2254ffff,149
8a194ac22557fff,589
8a194ac2255ffff,425
8a194ac22577fff,11
8a194ac22587fff,119
8a194ac2258ffff,297
8a194ac22597fff,456
8a194ac2259ffff,231
8a194ac225a7fff,44
8a194ac225affff,261
8a194ac225b7fff,65
8a194ac22607fff,23
8a194ac2260ffff,6
8a194ac22617fff,410
8a194ac2261ffff,88
8a194ac22627fff,36
8a194ac22637fff,371
8a194ac22687fff,900
8a194ac2268ffff,64
8a194ac22697fff,133
8a194ac2269ffff,52
8a194ac226a7fff,683
8a194ac226affff,67
8a194ac226b7fff,114
8a194ac226dffff,36
8a194ac22707fff,233
8a194ac22717fff,239
8a194ac2271ffff,227
8a194ac22727fff,350
8a194ac22737fff,330
8a194ac2275ffff,2
8a194ac22767fff,587
8a194ac2276ffff,423
8a194ac22787fff,540
8a194ac22797fff,88
8a194ac2279ffff,163
8a194ac227a7fff,1875
8a194ac227affff,20
8a194ac227b7fff,331
8a194ac22807fff,1180
8a194ac2280ffff,443
8a194ac22817fff,978
8a194ac2281ffff,629
8a194ac22827fff,2269
8a194ac2282ffff,548
8a194ac22837fff,291
8a194ac22847fff,115
8a194ac2284ffff,287
8a194ac22857fff,8
8a194ac2285ffff,125
8a194ac22867fff,497
8a194ac22877fff,4
8a194ac22887fff,221
8a194ac2288ffff,189
8a194ac22897fff,2
8a194ac2289ffff,439
8a194ac228a7fff,656
8a194ac228affff,561
8a194ac228b7fff,61
8a194ac228c7fff,221
8a194ac228cffff,39
8a194ac228d7fff,1343
8a194ac228dffff,532
8a194ac228e7fff,329
8a194ac228effff,637
8a194ac228f7fff,651
8a194ac22907fff,77
8a194ac2290ffff,666
8a194ac22917fff,1079
8a194ac2291ffff,161
8a194ac22927fff,21
8a194ac2292ffff,226
8a194ac22937fff,10
8a194ac22947fff,15
8a194ac2294ffff,238
8a194ac22957fff,492
8a194ac22967fff,81
8a194ac2296ffff,2
8a194ac22977fff,125
8a194ac22987fff,777
8a194ac2298ffff,1008
8a194ac22997fff,349
8a194ac2299ffff,454
8a194ac229a7fff,1166
8a194ac229affff,213
8a194ac229b7fff,368
8a194ac22a07fff,1065
8a194ac22a0ffff,69
8a194ac22a17fff,291
8a194ac22a1ffff,261
8a194ac22a27fff,529
8a194ac22a2ffff,14
8a194ac22a37fff,225
8a194ac22a57fff,248
8a194ac22a5ffff,26
8a194ac22a67fff,402
8a194ac22a6ffff,399
8a194ac22a8ffff,57
8a194ac22a97fff,2
8a194ac22a9ffff,96
8a194ac22aa7fff,389
8a194ac22aaffff,282
8a194ac22ab7fff,215
8a194ac22ac7fff,519
8a194ac22acffff,165
8a194ac22ad7fff,403
8a194ac22adffff,541
8a194ac22ae7fff,417
8a194ac22aeffff,490
8a194ac22af7fff,400
8a194ac22b07fff,156
8a194ac22b0ffff,84
8a194ac22b1ffff,98
8a194ac22b27fff,303
8a194ac22b2ffff,392
8a194ac22b37fff,2
8a194ac22b47fff,1299
8a194ac22b4ffff,267
8a194ac22b57fff,170
8a194ac22b5ffff,268
8a194ac22b6ffff,697
8a194ac22b77fff,922
8a194ac22b87fff,935
8a194ac22b8ffff,453
8a194ac22b97fff,746
8a194ac22b9ffff,991
8a194ac22ba7fff,600
8a194ac22baffff,82
8a194ac22bb7fff,738
8a194ac22c07fff,385
8a194ac22c0ffff,881
8a194ac22c17fff,139
8a194ac22c1ffff,663
8a194ac22c27fff,395
8a194ac22c2ffff,957
8a194ac22c37fff,54
8a194ac22c4ffff,1048
8a194ac22c57fff,534
8a194ac22c5ffff,3
8a194ac22c67fff,117
8a194ac22c6ffff,259
8a194ac22c77fff,394
8a194ac22c87fff,180
8a194ac22c8ffff,973
8a194ac22c97fff,181
8a194ac22c9ffff,493
8a194ac22ca7fff,824
8a194ac22caffff,321
8a194ac22cb7fff,881
8a194ac22cc7fff,81
8a194ac22cd7fff,29
8a194ac22ce7fff,941
8a194ac22cf7fff,644
8a194ac22d07fff,262
8a194ac22d0ffff,264
8a194ac22d1ffff,347
8a194ac22d27fff,158
8a194ac22d2ffff,1
8a194ac22d47fff,333
8a194ac22d4ffff,91
8a194ac22d57fff,337
8a194ac22d5ffff,605
8a194ac22d67fff,572
8a194ac22d6ffff,2760
8a194ac22d77fff,237
8a194ac22d87fff,264
8a194ac22d8ffff,1183
8a194ac22d97fff,1165
8a194ac22d9ffff,1110
8a194ac22daffff,2060
8a194ac23007fff,13
8a194ac2300ffff,498
8a194ac2301ffff,206
8a194ac23027fff,203
8a194ac2302ffff,20
8a194ac23047fff,518
8a194ac23057fff,317
8a194ac23067fff,2
8a194ac23077fff,620
8a194ac23087fff,682
8a194ac23097fff,883
8a194ac2309ffff,85
8a194ac230b7fff,830
8a194ac230c7fff,349
8a194ac230cffff,116
8a194ac230d7fff,529
8a194ac230dffff,389
8a194ac230f7fff,491
8a194ac23107fff,72
8a194ac2310ffff,107
8a194ac2311ffff,404
8a194ac23127fff,79
8a194ac2312ffff,401
8a194ac23137fff,478
8a194ac23147fff,127
8a194ac2314ffff,550
8a194ac2316ffff,22
8a194ac23177fff,456
8a194ac23197fff,540
8a194ac2319ffff,118
8a194ac231a7fff,3
8a194ac231affff,108
8a194ac231b7fff,74
8a194ac23207fff,9
8a194ac2320ffff,325
8a194ac23217fff,341
8a194ac2321ffff,702
8a194ac2322ffff,4
8a194ac23237fff,80
8a194ac23247fff,343
8a194ac2324ffff,16
8a194ac23257fff,82
8a194ac23267fff,1
8a194ac2326ffff,233
8a194ac23277fff,12
8a194ac23287fff,37
8a194ac2328ffff,1725
8a194ac23297fff,209
8a194ac2329ffff,458
8a194ac232affff,598
8a194ac232b7fff,20
8a194ac232d7fff,191
8a194ac232dffff,359
8a194ac232e7fff,346
8a194ac232effff,4
8a194ac232f7fff,1255
8a194ac23307fff,43
8a194ac2330ffff,1426
8a194ac23317fff,2016
8a194ac2331ffff,574
8a194ac23347fff,380
8a194ac2334ffff,103
8a194ac23357fff,783
8a194ac2335ffff,14
8a194ac23367fff,274
8a194ac2336ffff,2
8a194ac23377fff,78
8a194ac23387fff,468
8a194ac2339ffff,3
8a194ac233a7fff,645
8a194ac233b7fff,486
8a194ac23407fff,115
8a194ac2340ffff,123
8a194ac23417fff,535
8a194ac23427fff,34
8a194ac2342ffff,585
8a194ac23437fff,8
8a194ac23447fff,63
8a194ac23457fff,34
8a194ac2345ffff,74
8a194ac23467fff,1597
8a194ac23477fff,542
8a194ac23487fff,899
8a194ac2348ffff,630
8a194ac23497fff,4
8a194ac2349ffff,313
8a194ac234a7fff,22
8a194ac234affff,161
8a194ac234b7fff,172
8a194ac234c7fff,1233
8a194ac234cffff,2
8a194ac234dffff,429
8a194ac234e7fff,11
8a194ac234effff,463
8a194ac234f7fff,54
8a194ac23507fff,191
8a194ac2350ffff,494
8a194ac2352ffff,157
8a194ac23537fff,307
8a194ac23547fff,147
8a194ac2354ffff,457
8a194ac23557fff,128
8a194ac2355ffff,389
8a194ac23567fff,168
8a194ac2356ffff,593
8a194ac23577fff,4
8a194ac23587fff,678
8a194ac2358ffff,299
8a194ac23597fff,179
8a194ac2359ffff,434
8a194ac235a7fff,628
8a194ac235b7fff,228
